id,date,estimatedTotalAmt,transType,title,awardeeName
2000177,2020-06-10,477868,Standard Grant,Bridging the Skills Gap in Smart Manufacturing through a New Technician Education Program,Marion Technical College
2000787,2020-06-10,584613,Standard Grant,Education for Technical Applications in Agriculture,Central Lakes College
2021264,2020-06-10,140551,Standard Grant,Cybersecurity Modules Aligned with Undergraduate Computer Science and Engineering Curricula,University of Toledo
2021345,2020-06-10,159417,Standard Grant,Cybersecurity Modules Aligned with Undergraduate Computer Science and Engineering Curricula,Purdue University
2021347,2020-06-10,300000,Standard Grant,Improving Undergraduate Scientific Explanations: Exploring the Role of Data Literacy Skills in Scientific Reasoning,Rider University
1950204,2020-06-11,1199689,Continuing Grant,Bridging Pathways to Prepare Highly Qualified Mathematics and Science Teachers,University of South Carolina at Columbia
2011934,2020-06-11,399999,Standard Grant,Targeted Infusion Project: Developing An Interdisciplinary Genomics and Bioinformatics Undergraduate Program at Virginia State University,Virginia State University
1942930,2020-06-15,715023,Continuing Grant,CAREER: Equity in the Making: Investigating Spatial Arrangements of Makerspaces and Their Impact on Diverse User Populations,University of North Carolina at Chapel Hill
1953640,2020-06-15,1370713,Continuing Grant,Supporting the Academic Journey of STEM Students through Research and Work Experiences in Puerto Rico,"Sistema Universitario Ana G. Mendez, Incorporado"
1954692,2020-06-15,99801,Standard Grant,Workshop on Undergraduate Teaching with Mathematics and Statistics Action Technologies,University of North Carolina at Charlotte
2000773,2020-06-15,453597,Standard Grant,Expanding Pathways for Advanced Manufacturing Technicians in West Virginia,Blue Ridge Community & Technical College
2010846,2020-06-15,240095,Continuing Grant,Broadening Participation Research Center: Collaborative Research: Center for Research on Identity and Motivation of African American Students in STEM,Winston-Salem State University
2013271,2020-06-15,599770,Standard Grant,Transforming Undergraduate Engineering Education through Adaptive Learning and Student Data Analytics,University of South Florida
2013451,2020-06-15,600000,Standard Grant,Enhancing Undergraduate Learning About Biomechanics and Data Science Through Augmented Reality and Self-motion Data,North Carolina State University
2013484,2020-06-15,485236,Standard Grant,An Interdisciplinary Team-based Framework to Engage Undergraduate Students in Biomedical Innovation,Texas Tech University
2013613,2020-06-15,598269,Standard Grant,Improving Undergraduate Engineering Education by Integrating Sustainable and Resilient Engineering Design Skills,Boise State University
2032737,2020-06-15,112004,Standard Grant,RAPID: Supporting Responsible Action through COVID-19 Education,Texas A&M University
1949831,2020-06-16,1134515,Continuing Grant,Multiple Field Experiences and Undergraduate Research to Prepare Highly Effective Mathematics and Science Teachers for Diverse Urban Schools,Augustana College
1950179,2020-06-16,1196830,Continuing Grant,Preparing Transformational Computer Science Teachers for High-need Urban Schools,New York University
1950232,2020-06-16,1199140,Continuing Grant,"Preparing Teachers to Address Challenging Scientific and Environmental Topics through Research, Dialogue, and Experiential Learning",Elizabeth City State University
1950269,2020-06-16,1198748,Continuing Grant,"Preparing Resourceful, Innovative Science and Mathematics Teachers",Florida Memorial University
1950329,2020-06-16,2999933,Standard Grant,"Preparing Highly Effective Mathematics Teacher Leaders in East San Jose by Focusing on Mathematical Sense-making, Growth Mindset, and Equity",Santa Clara University
2021330,2020-06-16,174938,Standard Grant,"Analysis of a Simple, Low-cost Intervention's Impact on Retention of Women in Computer Science",North Carolina State University
2021396,2020-06-16,125062,Standard Grant,"Analysis of a Simple, Low-cost Intervention's Impact on Retention of Women in Computer Science",Kent State University
2012962,2020-06-18,165831,Standard Grant,Collaborative Research: Increasing Student Success in Community College Mathematics through Active Learning and Systemic Instructional Change,Clackamas Community College
2013232,2020-06-18,582547,Standard Grant,Collaborative Research: Increasing Student Success in Community College Mathematics through Active Learning and Systemic Instructional Change,Maricopa County Community College District
2013493,2020-06-18,1859883,Standard Grant,Collaborative Research: Increasing Student Success in Community College Mathematics through Active Learning and Systemic Instructional Change,American Mathematical Association of Two-Year College
2013550,2020-06-18,319739,Standard Grant,Collaborative Research: Increasing Student Success in Community College Mathematics through Active Learning and Systemic Instructional Change,Oregon State University
1954176,2020-06-19,517639,Standard Grant,Improving Employability Skills of Advanced Manufacturing Technicians through Industry Mentoring and Experiential Learning Activities,Grayson County Junior College District
