id,date,estimatedTotalAmt,transType,title,awardeeName
1712626,2017-07-28,1500000,Standard Grant,CIMA Alliance,ALAMO COMMUNITY COLLEGE DISTRICT - St. Philip's College
1723165,2017-07-28,516072,Continuing Grant,Collaborative Research: The Texas A&M System AGEP Alliance: A Model to Advance Historically Underrepresented Minorities in the STEM Professoriate,Texas A&M University Corpus Christi
1723253,2017-07-28,504027,Continuing Grant,Collaborative Research: The Texas A&M System AGEP Alliance: A Model to Advance Historically Underrepresented Minorities in the STEM Professoriate,Texas A&M University-Kingsville
1723255,2017-07-28,1387325,Continuing Grant,Collaborative Research: The Texas A&M System AGEP Alliance: A Model to Advance Historically Underrepresented Minorities in the STEM Professoriate,Texas A&M University
1723260,2017-07-28,409276,Continuing Grant,Collaborative Research: The Texas A&M System AGEP Alliance: A Model to Advance Historically Underrepresented Minorities in the STEM Professoriate,Prairie View A & M University
1745929,2017-07-28,300000,Standard Grant,Developing a Measure of STEM Identity and Balance,California State University San Marcos Corporation
1749961,2017-07-28,45001,Standard Grant,GEM Student Support Workshops for Historically Black Colleges and Universities,The National GEM Consortium
1747580,2017-07-31,173989,Standard Grant,EAGER: Measuring the Effects of Academic Climate and Social Networks on Persistence of STEM Undergraduates,University of Connecticut
1747583,2017-07-31,126010,Standard Grant,EAGER: Measuring the Effects of Academic Climate and Social Networks on Persistence of STEM Undergraduates,University of South Florida
1660578,2017-08-02,1891227,Standard Grant,Madigadao Aru Maagigishki (Study of our STEM Family): Transformative Capacity Building Project,NUETA HIDATSA SAHNISH COLLEGE
1712771,2017-08-02,4610667,Standard Grant,Urban Massachusetts Louis Stokes Alliance for Minority Participation Program,University of Massachusetts Boston
1736019,2017-08-08,5000000,Continuing Grant,Puerto Rico Center for Environmental Neuroscience (Cycle II),University of Puerto Rico Medical Sciences Campus
1755745,2017-08-24,304815,Standard Grant,"Health Status of the Ecosystem, Biodiversity and Species Abundance along the Dakota Access Oil Pipeline.",Sitting Bull College
1744436,2017-09-08,299976,Standard Grant,NSF INCLUDES DDLP: Growing STEM engagement and participation in Native Pacific Islander communities,University of Guam
1744491,2017-09-08,299952,Standard Grant,NSF INCLUDES DDLP: Advanced Manufacturing Partnerships (AMP): Broadening Participation in New Hampshire's Workforce,University of New Hampshire
1744499,2017-09-08,300000,Standard Grant,NSF INCLUDES DDLP: Diversifying Future Leadership in the Professoriate in Computing at Research Universities,Texas A&M Engineering Experiment Station
1744506,2017-09-08,299985,Standard Grant,NSF INCLUDES DDLP: Wabanaki Youth in Science (WaYS) Program to Bridge inclusion in Post-Secondary Education Through the Sciences,University of Maine
1744526,2017-09-08,299996,Standard Grant,NSF INCLUDES DDLP: SPICE (Supporting Pacific Indigenous Computing Excellence) Data Science Program for Native Hawaiians and Pacific Islanders,University of Texas at Austin
1744543,2017-09-08,298946,Standard Grant,NSF INCLUDES-DDLP: Sustaining Workforce Diversity in Emerging STEM Economies,"Board of Regents, NSHE, obo University of Nevada, Reno"
1748345,2017-09-08,1302331,Standard Grant,The NSF INCLUDES Open Forum: A Platform for Collective Impact and Knowledge to Advance Broadening Participation in STEM,American Association for the Advancement of Science
1740860,2017-09-20,5000000,Cooperative Agreement,The ADVANCE Resource and Coordination Network,"Association for Women in Science, Inc."
1751417,2017-11-17,89026,Standard Grant,TCUP Leaders Forum 2018,University of Hawaii
1812599,2017-11-21,280221,Standard Grant,Research Initiation Award: Towards Realizing a Self-Protecting Healthcare Information System for the Internet of Medical Things,University of Texas at San Antonio
1721285,2017-11-22,199908,Standard Grant,"Identifying microcystin toxins at the land-sea interface in Lummi Bay and Bellingham Bay, Washington",Northwest Indian College
1806129,2017-12-05,200000,Standard Grant,Assessment of Hurricane Marias impact and subsequent effects of ecosystem regeneration and heavy metal inputs in an urban coastal wetland,University of Puerto Rico-Rio Piedras
