id,date,estimatedTotalAmt,transType,title,awardeeName
1443680,2015-04-16,796774,Standard Grant,Collaborative Research: Fjord Ecosystem Structure and Function on the West Antarctic Peninsula - Hotspots of Productivity and Biodiversity? (FjordEco),University of Hawaii
1443705,2015-04-16,561393,Standard Grant,Collaborative Research: Fjord Ecosystem Structure and Function on the West Antarctic Peninsula - Hotspots of Productivity and Biodiversity? (FjordEco),University of California-San Diego Scripps Inst of Oceanography
1443733,2015-04-16,962297,Standard Grant,Collaborative Research: Fjord Ecosystem Structure and Function on the West Antarctic Peninsula - Hotspots of Productivity and Biodiversity? (FjordEco),University of Alaska Fairbanks Campus
1532655,2015-04-16,209367,Standard Grant,ASUS: Arctic SUStainability: A Synthesis of Knowledge,University of Northern Iowa
1533800,2015-04-16,50746,Standard Grant,Collaborative Research: Resilience and adaptive capacity of arctic marine systems under a changing climate (RACArctic),Huntington Consulting
1535344,2015-04-16,49555,Standard Grant,Collaborative Research: Resilience and adaptive capacity of arctic marine systems under a changing climate,University of Washington
1535513,2015-04-16,95655,Standard Grant,Collaborative Research: Resilience and adaptive capacity of arctic marine systems under a changing climate (RACArctic),University of Alaska Fairbanks Campus
1418443,2015-04-17,645601,Continuing Grant,Food Security and Lactic Bacteria Use in Alaska and the Bering Strait Region,University of Alaska Fairbanks Campus
1461838,2015-04-27,298112,Standard Grant,Sensitivity of the midlatitude waveguide to the dynamics and observations of Arctic tropopause-based vortices,University of Oklahoma Norman Campus
1501526,2015-04-27,298332,Standard Grant,Collaborative Research: Evolution of Arctic Water Column Hydrography during the Holocene Based on a Novel Instrumentation Combination,University of California-Davis
1502525,2015-04-27,267094,Standard Grant,Collaborative Research: Evolution of Arctic Water Column Hydrography during the Holocene Based on a Novel Instrumentation Combination,Rutgers University New Brunswick
1062661,2015-04-29,107704,Standard Grant,Support to Transition the Cold Regions Bibliography and the Antarctic Bibliography to mainstream bibliographic search systems,American Geological Institute
1441381,2015-05-04,499996,Standard Grant,RCN Arctic-COAST: Arctic COASTal Community and Environmental Resilience International Interdisciplinary Research Coordination Network,University of Northern Iowa
1443444,2015-05-04,359059,Continuing Grant,Collaborative Research: Contribution of Prydz Bay Shelf Water to Antarctic Bottom Water Formation,Columbia University
1443491,2015-05-04,301880,Continuing Grant,Collaborative Research: Contribution of Prydz Bay Shelf Water to Antarctic Bottom Water Formation,North Carolina State University
1501292,2015-05-11,320001,Standard Grant,Collaborative Research: The O2/N2 Ratio and CO2 Airborne Southern Ocean (ORCAS) Study,Regents of the University of Michigan - Ann Arbor
1501993,2015-05-11,555236,Standard Grant,Collaborative Research: The O2/N2 Ratio and CO2 Airborne Southern Ocean (ORCAS) Study,University Corporation For Atmospheric Res
1501997,2015-05-11,119477,Standard Grant,Collaborative Research: The O2/N2 Ratio and CO2 Airborne Southern Ocean (ORCAS) Study,University of Colorado at Boulder
1502301,2015-05-11,399961,Standard Grant,Collaborative Research: The O2/N2 Ratio and CO2 Airborne Southern Ocean (ORCAS) Study,University of California-San Diego Scripps Inst of Oceanography
1534055,2015-05-12,402256,Standard Grant,Belmont Forum Bioeconomic Analysis for Arctic Marine Resource Governance and Policy,Virginia Commonwealth University
1424042,2015-05-13,944583,Continuing Grant,Community Adaptations and Knowledge Sharing in Alaska and Siberia: Utilizing Indigenous Research Methods,University of Alaska Fairbanks Campus
1443105,2015-05-13,524918,Continuing Grant,Collaborative Research: Record of the Triple-oxygen Isotope and Hydrogen Isotope Composition of Ice from an Ice Core at South Pole,University of Washington
1443232,2015-05-13,200000,Standard Grant,Using Electrical Conductance Measurements to Develop the South Pole Ice Core Chronology,University of Washington
1443328,2015-05-13,260000,Continuing Grant,Collaborative Research: Record of the Triple-oxygen Isotope and Hydrogen Isotope Composition of Ice from an Ice Core at South Pole,University of Colorado at Boulder
1461753,2015-05-13,318277,Continuing Grant,The role of uncertainty in waveguide perturbations on midlatitude predictability with DOWNSTREAM,SUNY at Albany
1504432,2015-05-13,449974,Standard Grant,PolarGlobe: Powering up Polar Cyberinfrastructure Using M-Cube Visualization for Polar Climate Studies,Arizona State University
1443336,2015-05-14,440584,Continuing Grant,Collaborative Research: South Pole Ice Core Chronology and Climate Records using Chemical and Microparticle Measurements,Dartmouth College
1443397,2015-05-14,389305,Continuing Grant,Collaborative Research: South Pole Ice Core Chronology and Climate Records using Chemical and Microparticle Measurements,University of Maine
1443663,2015-05-14,408784,Continuing Grant,Collaborative Research: South Pole Ice Core Chronology and Climate Records using Chemical and Microparticle Measurements,South Dakota State University
1534006,2015-05-15,194718,Standard Grant,Global Connections and Changing Resource Use System in the Arctic,Utah State University
